[Header]																													
TITLE	IQM_IQMPPMS_20200218_1_TB_0-DRHCtry2.dat																												
BYAPP	HeatCapacity	3.8.14	1.7																										
INFO	2.34	MASS:Sample Mass (mg)																											
INFO	0	MASSERR:Sample Mass Error (mg)																											
INFO	0	MOLWGHT:Formula Weight (g/mole)																											
INFO	0	ATOMS:Atoms per Formula Unit																											
INFO	PPMS Heat Capacity Option 3.8.14 Build 19	APPNAME																											
DATATYPE	TIME	1																											
DATATYPE	COMMENT	2																											
STARTUPAXIS	 X	8	 LINEAR	 AUTO																									
STARTUPAXIS	 Y1	10	 LINEAR	 AUTO																									
[Data]																													
Time Stamp (Seconds)	Comment ()	System Status (Code)	Puck Temp (Kelvin)	System Temp (Kelvin)	Field (Oersted)	Pressure (Torr)	Sample Temp (Kelvin)	Temp Rise (Kelvin)	Samp HC (J/g-K)	Samp HC Err (J/g-K)	Addenda HC (?J/K)	Addenda HC Err (?J/K)	Total HC (?J/K)	Total HC Err (?J/K)	Fit Deviation (ChiSquare)	Time Const tau1 (seconds)	Time Const tau2 (seconds)	Sample Coupling (Percent)	Debye Temp (Kelvin)	Debye Temp Err (Kelvin)	Cal Correction (Factor)	Therm Resist (Ohms)	Htr Resist (Ohms)	Puck Resist (Ohms)	Wire Cond (W/K)	Meas Time (seconds)	Temp Squared (K^2)	Samp HC/Temp (J/g-K/K)	Addenda Offset HC (?J/K)
4306685.22	CALFILE: DRPuck50_1.cal - Addenda #16 measured on 2/14/2020 from 0.087938 to 3.6029 K																												
4327361.23		4881	0	0.6182	90000.148	9.20E-06	0.55026082	0.008612913	1.60E-05	1.13E-06	0.014189487	0.0008379	0.051685298	0.002509	0.71994728	0.5570028	0	100	0	0	1				9.28E-08	1.722163	0.30278697	2.91E-05	0
4327565.94		4881	0	0.6771	90000.148	9.40E-06	0.60298982	0.009845902	1.63E-05	8.91E-07	0.016853119	0.0008473	0.054925074	0.002086	0.92156533	0.55040875	0.005857506	95.000403	0	0	1				1.02E-07	1.671008	0.36359672	2.70E-05	0
4327596.06		4881	0	0.6772	90000.148	9.30E-06	0.60312163	0.009359391	1.65E-05	1.62E-06	0.016859327	0.0008466	0.055353316	0.003683	1.3699254	0.51370809	0	100	0	0	1				1.08E-07	1.651226	0.3637557	2.73E-05	0
4327622.84		4881	0	0.6771	90000.148	9.30E-06	0.6030467	0.009299309	1.65E-05	1.39E-06	0.016878576	0.0008444	0.055576324	0.003242	1.0351955	0.51674237	0.000768868	99.296518	0	0	1				1.08E-07	1.541124	0.36366532	2.74E-05	0
4327824.36		4881	0	0.7411	90000.148	9.30E-06	0.66118497	0.010571634	1.68E-05	7.77E-07	0.020426727	0.0006834	0.059646239	0.001819	0.72840998	0.50364981	0.003672821	96.774356	0	0	1				1.20E-07	1.550227	0.43716557	2.53E-05	0
4327852.91		4881	0	0.7411	90000.148	9.40E-06	0.66119559	0.009823071	1.80E-05	1.17E-06	0.020420713	0.0006833	0.062457085	0.002646	0.71527297	0.48266319	0	100	0	0	1				1.29E-07	1.510949	0.43717961	2.72E-05	0
4327880		4881	0	0.7412	90000.148	9.20E-06	0.66098181	0.01024182	1.67E-05	7.93E-07	0.020409629	0.000683	0.059550903	0.001856	1.0183634	0.51225015	0.004026245	96.525624	0	0	1				1.18E-07	1.44799	0.43689696	2.53E-05	0
4328081.72		4881	0	0.8112	90000.148	9.30E-06	0.7245133	0.01156654	1.81E-05	9.50E-07	0.026000169	0.0009141	0.068296701	0.002222	0.68963245	0.49534996	0.003032402	97.418499	0	0	1				1.39E-07	1.53675	0.52491952	2.49E-05	0
4328109.81		4881	0	0.8112	90000.148	9.40E-06	0.72442354	0.011139314	1.85E-05	9.75E-07	0.025988834	0.0009134	0.069216019	0.002282	1.0307022	0.49404492	0.003785583	96.754476	0	0	1				1.42E-07	1.48605	0.52478947	2.55E-05	0
4328137.69		4881	0	0.8111	90000.148	9.40E-06	0.7241562	0.011476727	1.76E-05	9.29E-07	0.025974382	0.0009126	0.06725294	0.002174	1.020737	0.51110243	0.006518424	94.685251	0	0	1				1.34E-07	1.482135	0.5244022	2.44E-05	0
